millis,stamp,datetime,motion,temp,hum
4798999,1599494545,2020/9/7 16:2:25,Inactive,21.20,50.00
4800000,1599494546,2020/9/7 16:2:26,Inactive,21.20,50.00
4800999,1599494547,2020/9/7 16:2:27,Inactive,21.20,50.00
4801999,1599494548,2020/9/7 16:2:28,Inactive,21.20,50.00
4802999,1599494549,2020/9/7 16:2:29,Inactive,21.20,50.00
4803999,1599494550,2020/9/7 16:2:30,Inactive,21.20,50.00
4804999,1599494551,2020/9/7 16:2:31,Inactive,21.20,50.00
4805999,1599494552,2020/9/7 16:2:32,Inactive,21.20,50.00
4806999,1599494553,2020/9/7 16:2:33,Inactive,21.10,50.00
4807999,1599494554,2020/9/7 16:2:34,Inactive,21.10,50.00
4808999,1599494555,2020/9/7 16:2:35,Inactive,21.20,50.10
4809999,1599494556,2020/9/7 16:2:36,Inactive,21.20,50.10
4810999,1599494557,2020/9/7 16:2:37,Inactive,21.20,50.10
4811999,1599494558,2020/9/7 16:2:38,Inactive,21.20,50.10
4812999,1599494559,2020/9/7 16:2:39,Inactive,21.20,50.10
4813999,1599494560,2020/9/7 16:2:40,Inactive,21.20,50.10
4814999,1599494561,2020/9/7 16:2:41,Inactive,21.20,50.10
4816000,1599494562,2020/9/7 16:2:42,Inactive,21.20,50.10
4816999,1599494563,2020/9/7 16:2:43,Inactive,21.20,50.10
4817999,1599494564,2020/9/7 16:2:44,Inactive,21.20,50.10
4818999,1599494565,2020/9/7 16:2:45,Inactive,21.20,50.10
4819999,1599494566,2020/9/7 16:2:46,Inactive,21.20,50.10
4820999,1599494567,2020/9/7 16:2:47,Inactive,21.20,50.20
4822000,1599494568,2020/9/7 16:2:48,Inactive,21.20,50.20
4822999,1599494569,2020/9/7 16:2:49,Inactive,21.20,50.20
4824000,1599494570,2020/9/7 16:2:50,Inactive,21.20,50.20
4824999,1599494571,2020/9/7 16:2:51,Inactive,21.20,50.20
4826000,1599494572,2020/9/7 16:2:52,Inactive,21.20,50.20
4826999,1599494573,2020/9/7 16:2:53,Inactive,21.20,50.10
4827999,1599494574,2020/9/7 16:2:54,Inactive,21.20,50.10
4828999,1599494575,2020/9/7 16:2:55,Inactive,21.20,50.10
4829999,1599494576,2020/9/7 16:2:56,Inactive,21.20,50.10
4830999,1599494577,2020/9/7 16:2:57,Inactive,21.20,50.10
4832000,1599494578,2020/9/7 16:2:58,Inactive,21.20,50.10
4832999,1599494579,2020/9/7 16:2:59,Inactive,21.20,50.10
4833999,1599494580,2020/9/7 16:3:0,Inactive,21.20,50.10
4834999,1599494581,2020/9/7 16:3:1,Inactive,21.20,50.20
4836000,1599494582,2020/9/7 16:3:2,Inactive,21.20,50.20
4836999,1599494583,2020/9/7 16:3:3,Inactive,21.20,50.20
4838000,1599494585,2020/9/7 16:3:5,Inactive,21.20,50.20
4838999,1599494586,2020/9/7 16:3:6,Inactive,21.20,50.20
4840000,1599494587,2020/9/7 16:3:7,Inactive,21.20,50.20
4840999,1599494588,2020/9/7 16:3:8,Inactive,21.20,50.20
4842000,1599494589,2020/9/7 16:3:9,Inactive,21.20,50.20
4842999,1599494590,2020/9/7 16:3:10,Inactive,21.20,50.20
4844000,1599494591,2020/9/7 16:3:11,Inactive,21.20,50.20
4844999,1599494592,2020/9/7 16:3:12,Inactive,21.20,50.20
4846000,1599494593,2020/9/7 16:3:13,Inactive,21.20,50.20
4846999,1599494594,2020/9/7 16:3:14,Inactive,21.20,50.20
4848000,1599494595,2020/9/7 16:3:15,Inactive,21.20,50.20
4848999,1599494596,2020/9/7 16:3:16,Inactive,21.20,50.20
4850000,1599494597,2020/9/7 16:3:17,Inactive,21.20,50.20
4850999,1599494598,2020/9/7 16:3:18,Inactive,21.20,50.20
4852000,1599494599,2020/9/7 16:3:19,Inactive,21.20,50.20
4852999,1599494600,2020/9/7 16:3:20,Inactive,21.20,50.20
4854000,1599494601,2020/9/7 16:3:21,Inactive,21.20,50.20
4854999,1599494602,2020/9/7 16:3:22,Inactive,21.20,50.20
4856000,1599494603,2020/9/7 16:3:23,Inactive,21.20,50.20
4856999,1599494604,2020/9/7 16:3:24,Inactive,21.20,50.20
4858000,1599494605,2020/9/7 16:3:25,Inactive,21.20,50.20
4858999,1599494606,2020/9/7 16:3:26,Inactive,21.20,50.20
4860000,1599494607,2020/9/7 16:3:27,Inactive,21.20,50.20
4860999,1599494608,2020/9/7 16:3:28,Inactive,21.20,50.20
4862000,1599494609,2020/9/7 16:3:29,Inactive,21.20,50.20
4862999,1599494610,2020/9/7 16:3:30,Inactive,21.20,50.20
4864000,1599494611,2020/9/7 16:3:31,Inactive,21.20,50.20
4864999,1599494612,2020/9/7 16:3:32,Inactive,21.20,50.20
4866000,1599494613,2020/9/7 16:3:33,Inactive,21.20,50.20
4866999,1599494614,2020/9/7 16:3:34,Inactive,21.20,50.20
4868000,1599494615,2020/9/7 16:3:35,Inactive,21.20,50.20
4868999,1599494616,2020/9/7 16:3:36,Inactive,21.20,50.20
4870000,1599494617,2020/9/7 16:3:37,Inactive,21.20,50.20
4870999,1599494618,2020/9/7 16:3:38,Inactive,21.20,50.20
4872000,1599494619,2020/9/7 16:3:39,Inactive,21.20,50.20
4872999,1599494620,2020/9/7 16:3:40,Inactive,21.20,50.20
4874000,1599494621,2020/9/7 16:3:41,Inactive,21.20,50.20
4874999,1599494622,2020/9/7 16:3:42,Inactive,21.20,50.10
4875999,1599494623,2020/9/7 16:3:43,Inactive,21.20,50.10
4876999,1599494624,2020/9/7 16:3:44,Inactive,21.20,50.20
4878000,1599494625,2020/9/7 16:3:45,Inactive,21.20,50.20
4878999,1599494626,2020/9/7 16:3:46,Inactive,21.20,50.20
4880000,1599494627,2020/9/7 16:3:47,Inactive,21.20,50.20
4880999,1599494628,2020/9/7 16:3:48,Inactive,21.20,50.20
4882000,1599494629,2020/9/7 16:3:49,Inactive,21.20,50.20
4882999,1599494630,2020/9/7 16:3:50,Inactive,21.20,50.20
4884000,1599494631,2020/9/7 16:3:51,Inactive,21.20,50.20
4884999,1599494632,2020/9/7 16:3:52,Inactive,21.20,50.20
4886000,1599494633,2020/9/7 16:3:53,Inactive,21.20,50.20
4886999,1599494634,2020/9/7 16:3:54,Inactive,21.20,50.20
4888000,1599494635,2020/9/7 16:3:55,Inactive,21.20,50.20
4888999,1599494636,2020/9/7 16:3:56,Inactive,21.20,50.20
4890000,1599494637,2020/9/7 16:3:57,Inactive,21.20,50.20
4890999,1599494638,2020/9/7 16:3:58,Inactive,21.20,50.20
4892000,1599494639,2020/9/7 16:3:59,Inactive,21.20,50.20
4892999,1599494640,2020/9/7 16:4:0,Inactive,21.20,50.20
4894000,1599494641,2020/9/7 16:4:1,Inactive,21.20,50.20
4894999,1599494642,2020/9/7 16:4:2,Inactive,21.20,50.20
4896000,1599494643,2020/9/7 16:4:3,Inactive,21.20,50.20
4896999,1599494644,2020/9/7 16:4:4,Inactive,21.20,50.20
4898000,1599494645,2020/9/7 16:4:5,Inactive,21.20,50.20
4898999,1599494646,2020/9/7 16:4:6,Inactive,21.20,50.20
4900000,1599494647,2020/9/7 16:4:7,Inactive,21.20,50.20
4900999,1599494648,2020/9/7 16:4:8,Inactive,21.20,50.20
4902000,1599494649,2020/9/7 16:4:9,Inactive,21.20,50.20
4902999,1599494650,2020/9/7 16:4:10,Inactive,21.20,50.20
4904000,1599494651,2020/9/7 16:4:11,Inactive,21.20,50.20
4904999,1599494652,2020/9/7 16:4:12,Inactive,21.20,50.20
4906000,1599494653,2020/9/7 16:4:13,Inactive,21.20,50.20
4906999,1599494654,2020/9/7 16:4:14,Inactive,21.20,50.10
4907999,1599494655,2020/9/7 16:4:15,Inactive,21.20,50.10
4908999,1599494656,2020/9/7 16:4:16,Inactive,21.20,50.10
4909999,1599494657,2020/9/7 16:4:17,Inactive,21.20,50.10
4910999,1599494658,2020/9/7 16:4:18,Inactive,21.20,50.10
4912000,1599494659,2020/9/7 16:4:19,Inactive,21.20,50.10
4912999,1599494660,2020/9/7 16:4:20,Inactive,21.20,50.10
4913999,1599494661,2020/9/7 16:4:21,Inactive,21.20,50.10
4914999,1599494662,2020/9/7 16:4:22,Inactive,21.20,50.10
4915999,1599494663,2020/9/7 16:4:23,Inactive,21.20,50.10
4916999,1599494664,2020/9/7 16:4:24,Inactive,21.20,50.10
4917999,1599494665,2020/9/7 16:4:25,Inactive,21.20,50.10
4918999,1599494666,2020/9/7 16:4:26,Inactive,21.20,50.00
4919999,1599494667,2020/9/7 16:4:27,Inactive,21.20,50.00
4920999,1599494668,2020/9/7 16:4:28,Inactive,21.20,50.00
4921999,1599494669,2020/9/7 16:4:29,Inactive,21.20,50.00
4922999,1599494670,2020/9/7 16:4:30,Inactive,21.20,50.00
4923999,1599494671,2020/9/7 16:4:31,Inactive,21.20,50.00
4924999,1599494672,2020/9/7 16:4:32,Inactive,21.20,50.00
4925999,1599494673,2020/9/7 16:4:33,Inactive,21.20,50.00
4926999,1599494674,2020/9/7 16:4:34,Inactive,21.20,50.00
4928000,1599494675,2020/9/7 16:4:35,Inactive,21.20,50.00
4928999,1599494676,2020/9/7 16:4:36,Inactive,21.20,50.10
4929999,1599494677,2020/9/7 16:4:37,Inactive,21.20,50.10
4930999,1599494678,2020/9/7 16:4:38,Inactive,21.20,50.10
4931999,1599494679,2020/9/7 16:4:39,Inactive,21.20,50.10
4932999,1599494680,2020/9/7 16:4:40,Inactive,21.20,50.10
4933999,1599494681,2020/9/7 16:4:41,Inactive,21.20,50.10
4934999,1599494682,2020/9/7 16:4:42,Inactive,21.20,50.10
4935999,1599494683,2020/9/7 16:4:43,Inactive,21.20,50.10
4936999,1599494684,2020/9/7 16:4:44,Inactive,21.20,50.10
4937999,1599494685,2020/9/7 16:4:45,Inactive,21.20,50.10
4938999,1599494686,2020/9/7 16:4:46,Inactive,21.20,50.00
4939999,1599494687,2020/9/7 16:4:47,Inactive,21.20,50.00
4940999,1599494688,2020/9/7 16:4:48,Inactive,21.20,50.00
4941999,1599494689,2020/9/7 16:4:49,Inactive,21.20,50.00
4942999,1599494690,2020/9/7 16:4:50,Inactive,21.20,50.00
4944000,1599494691,2020/9/7 16:4:51,Inactive,21.20,50.00
4944999,1599494692,2020/9/7 16:4:52,Inactive,21.20,50.00
4945999,1599494693,2020/9/7 16:4:53,Inactive,21.20,50.00
4946999,1599494694,2020/9/7 16:4:54,Inactive,21.20,50.00
4947999,1599494695,2020/9/7 16:4:55,Inactive,21.20,50.00
4948999,1599494696,2020/9/7 16:4:56,Inactive,21.20,50.00
4949999,1599494697,2020/9/7 16:4:57,Inactive,21.20,50.00
4950999,1599494698,2020/9/7 16:4:58,Inactive,21.20,50.00
4951999,1599494699,2020/9/7 16:4:59,Inactive,21.20,50.00
4952999,1599494700,2020/9/7 16:5:0,Inactive,21.20,50.00
4953999,1599494701,2020/9/7 16:5:1,Inactive,21.20,50.00
4954999,1599494702,2020/9/7 16:5:2,Inactive,21.20,50.00
4955999,1599494703,2020/9/7 16:5:3,Inactive,21.20,50.00
4956999,1599494704,2020/9/7 16:5:4,Inactive,21.20,50.00
4957999,1599494705,2020/9/7 16:5:5,Inactive,21.20,50.00
4958999,1599494706,2020/9/7 16:5:6,Inactive,21.20,50.00
4960000,1599494707,2020/9/7 16:5:7,Inactive,21.20,50.00
4960999,1599494708,2020/9/7 16:5:8,Inactive,21.20,50.00
4961999,1599494709,2020/9/7 16:5:9,Inactive,21.20,50.00
4962999,1599494710,2020/9/7 16:5:10,Inactive,21.20,50.00
4963999,1599494711,2020/9/7 16:5:11,Inactive,21.20,50.00
4964999,1599494712,2020/9/7 16:5:12,Inactive,21.20,50.00
4965999,1599494713,2020/9/7 16:5:13,Inactive,21.20,50.00
4966999,1599494714,2020/9/7 16:5:14,Inactive,21.20,50.00
4967999,1599494715,2020/9/7 16:5:15,Inactive,21.20,50.00
4968999,1599494716,2020/9/7 16:5:16,Inactive,21.20,50.00
4969999,1599494717,2020/9/7 16:5:17,Inactive,21.20,50.00
4970999,1599494718,2020/9/7 16:5:18,Inactive,21.20,50.00
4971999,1599494719,2020/9/7 16:5:19,Inactive,21.20,50.00
4972999,1599494720,2020/9/7 16:5:20,Inactive,21.20,50.00
4973999,1599494721,2020/9/7 16:5:21,Inactive,21.20,50.00
4974999,1599494722,2020/9/7 16:5:22,Inactive,21.20,50.00
4976000,1599494723,2020/9/7 16:5:23,Inactive,21.20,50.00
4976999,1599494724,2020/9/7 16:5:24,Inactive,21.20,50.00
4977999,1599494725,2020/9/7 16:5:25,Inactive,21.20,50.00
4978999,1599494726,2020/9/7 16:5:26,Inactive,21.20,50.00
4979999,1599494727,2020/9/7 16:5:27,Inactive,21.20,50.00
4980999,1599494728,2020/9/7 16:5:28,Inactive,21.20,50.00
4981999,1599494729,2020/9/7 16:5:29,Inactive,21.20,50.00
4982999,1599494730,2020/9/7 16:5:30,Inactive,21.20,50.00
4983999,1599494731,2020/9/7 16:5:31,Inactive,21.20,50.00
4984999,1599494732,2020/9/7 16:5:32,Inactive,21.20,50.00
4985999,1599494733,2020/9/7 16:5:33,Inactive,21.20,50.00
4986999,1599494734,2020/9/7 16:5:34,Inactive,21.20,50.00
4987999,1599494735,2020/9/7 16:5:35,Inactive,21.20,50.00
4988999,1599494736,2020/9/7 16:5:36,Inactive,21.20,50.00
4989999,1599494737,2020/9/7 16:5:37,Inactive,21.20,50.00
4990999,1599494738,2020/9/7 16:5:38,Inactive,21.20,50.00
4992000,1599494739,2020/9/7 16:5:39,Inactive,21.20,50.00
4992999,1599494740,2020/9/7 16:5:40,Inactive,21.20,50.00
4993999,1599494741,2020/9/7 16:5:41,Inactive,21.20,50.00
4994999,1599494742,2020/9/7 16:5:42,Inactive,21.20,50.00
4995999,1599494743,2020/9/7 16:5:43,Inactive,21.20,50.00
4996999,1599494744,2020/9/7 16:5:44,Inactive,21.20,50.00
4997999,1599494745,2020/9/7 16:5:45,Inactive,21.20,50.00
4998999,1599494746,2020/9/7 16:5:46,Inactive,21.30,50.10
4999999,1599494747,2020/9/7 16:5:47,Inactive,21.30,50.10
5000999,1599494748,2020/9/7 16:5:48,Inactive,21.20,50.00
5001999,1599494749,2020/9/7 16:5:49,Inactive,21.20,50.00
5002999,1599494750,2020/9/7 16:5:50,Inactive,21.20,50.10
5003999,1599494751,2020/9/7 16:5:51,Inactive,21.20,50.10
5004999,1599494752,2020/9/7 16:5:52,Inactive,21.20,50.10
5005999,1599494753,2020/9/7 16:5:53,Inactive,21.20,50.10
5006999,1599494754,2020/9/7 16:5:54,Inactive,21.20,50.10
5008000,1599494755,2020/9/7 16:5:55,Inactive,21.20,50.10
5008999,1599494756,2020/9/7 16:5:56,Inactive,21.20,50.10
5009999,1599494757,2020/9/7 16:5:57,Inactive,21.20,50.10
5010999,1599494758,2020/9/7 16:5:58,Inactive,21.20,50.10
5011999,1599494759,2020/9/7 16:5:59,Inactive,21.20,50.10
5012999,1599494760,2020/9/7 16:6:0,Inactive,21.20,50.10
5013999,1599494761,2020/9/7 16:6:1,Inactive,21.20,50.10
5014999,1599494762,2020/9/7 16:6:2,Inactive,21.20,50.00
5015999,1599494763,2020/9/7 16:6:3,Inactive,21.20,50.00
5016999,1599494764,2020/9/7 16:6:4,Inactive,21.20,50.00
5017999,1599494765,2020/9/7 16:6:5,Inactive,21.20,50.00
5018999,1599494766,2020/9/7 16:6:6,Inactive,21.20,50.00
5019999,1599494767,2020/9/7 16:6:7,Inactive,21.20,50.00
5020999,1599494768,2020/9/7 16:6:8,Inactive,21.20,50.00
5021999,1599494769,2020/9/7 16:6:9,Inactive,21.20,50.00
5022999,1599494770,2020/9/7 16:6:10,Inactive,21.20,50.00
5024000,1599494771,2020/9/7 16:6:11,Inactive,21.20,50.00
5024999,1599494772,2020/9/7 16:6:12,Inactive,21.20,50.00
5025999,1599494773,2020/9/7 16:6:13,Inactive,21.20,50.00
5026999,1599494774,2020/9/7 16:6:14,Inactive,21.20,50.00
5027999,1599494775,2020/9/7 16:6:15,Inactive,21.20,50.00
5028999,1599494776,2020/9/7 16:6:16,Inactive,21.20,50.00
5029999,1599494777,2020/9/7 16:6:17,Inactive,21.20,50.00
5030999,1599494778,2020/9/7 16:6:18,Inactive,21.20,50.00
5031999,1599494779,2020/9/7 16:6:19,Inactive,21.20,50.00
5032999,1599494780,2020/9/7 16:6:20,Inactive,21.20,50.00
5033999,1599494781,2020/9/7 16:6:21,Inactive,21.20,50.00
5034999,1599494782,2020/9/7 16:6:22,Inactive,21.20,50.00
5035999,1599494783,2020/9/7 16:6:23,Inactive,21.20,50.00
5036999,1599494784,2020/9/7 16:6:24,Inactive,21.20,50.00
5037999,1599494785,2020/9/7 16:6:25,Inactive,21.20,50.00
5038999,1599494786,2020/9/7 16:6:26,Inactive,21.20,50.10
5040000,1599494787,2020/9/7 16:6:27,Inactive,21.20,50.10
5040999,1599494788,2020/9/7 16:6:28,Inactive,21.20,50.10
5041999,1599494789,2020/9/7 16:6:29,Inactive,21.20,50.10
5042999,1599494790,2020/9/7 16:6:30,Inactive,21.20,50.10
5043999,1599494791,2020/9/7 16:6:31,Inactive,21.20,50.10
5044999,1599494792,2020/9/7 16:6:32,Inactive,21.20,50.10
5045999,1599494793,2020/9/7 16:6:33,Inactive,21.20,50.10
5046999,1599494794,2020/9/7 16:6:34,Inactive,21.20,50.10
5047999,1599494795,2020/9/7 16:6:35,Inactive,21.20,50.10
5048999,1599494796,2020/9/7 16:6:36,Inactive,21.20,50.00
5049999,1599494797,2020/9/7 16:6:37,Inactive,21.20,50.00
5050999,1599494798,2020/9/7 16:6:38,Inactive,21.20,50.00
5051999,1599494799,2020/9/7 16:6:39,Inactive,21.20,50.00
5052999,1599494800,2020/9/7 16:6:40,Inactive,21.20,50.00
5053999,1599494801,2020/9/7 16:6:41,Inactive,21.20,50.00
5054999,1599494802,2020/9/7 16:6:42,Inactive,21.20,50.00
5056000,1599494803,2020/9/7 16:6:43,Inactive,21.20,50.00
5056999,1599494804,2020/9/7 16:6:44,Inactive,21.20,49.90
5057999,1599494805,2020/9/7 16:6:45,Inactive,21.20,49.90
5058999,1599494806,2020/9/7 16:6:46,Inactive,21.20,49.90
5059999,1599494807,2020/9/7 16:6:47,Inactive,21.20,49.90
5060999,1599494808,2020/9/7 16:6:48,Inactive,21.20,49.90
5061999,1599494809,2020/9/7 16:6:49,Inactive,21.20,49.90
5062999,1599494810,2020/9/7 16:6:50,Inactive,21.20,50.00
5063999,1599494811,2020/9/7 16:6:51,Inactive,21.20,50.00
5064999,1599494812,2020/9/7 16:6:52,Inactive,21.20,50.00
5065999,1599494813,2020/9/7 16:6:53,Inactive,21.20,50.00
5066999,1599494814,2020/9/7 16:6:54,Inactive,21.20,50.00
5067999,1599494815,2020/9/7 16:6:55,Inactive,21.20,50.00
5068999,1599494816,2020/9/7 16:6:56,Inactive,21.20,50.00
5069999,1599494817,2020/9/7 16:6:57,Inactive,21.20,50.00
5070999,1599494818,2020/9/7 16:6:58,Inactive,21.20,50.10
5072000,1599494819,2020/9/7 16:6:59,Inactive,21.20,50.10
5072999,1599494820,2020/9/7 16:7:0,Inactive,21.20,50.10
5073999,1599494821,2020/9/7 16:7:1,Inactive,21.20,50.10
5074999,1599494822,2020/9/7 16:7:2,Inactive,21.20,50.10
5075999,1599494823,2020/9/7 16:7:3,Inactive,21.20,50.10
5076999,1599494824,2020/9/7 16:7:4,Inactive,21.20,50.10
5077999,1599494825,2020/9/7 16:7:5,Inactive,21.20,50.10
5078999,1599494826,2020/9/7 16:7:6,Inactive,21.20,50.10
5079999,1599494827,2020/9/7 16:7:7,Inactive,21.20,50.10
5080999,1599494828,2020/9/7 16:7:8,Inactive,21.20,50.20
5082000,1599494829,2020/9/7 16:7:9,Inactive,21.20,50.20
5082999,1599494830,2020/9/7 16:7:10,Inactive,21.20,50.30
5084000,1599494831,2020/9/7 16:7:11,Inactive,21.20,50.30
5084999,1599494832,2020/9/7 16:7:12,Inactive,21.20,50.30
5086000,1599494833,2020/9/7 16:7:13,Inactive,21.20,50.30
5086999,1599494834,2020/9/7 16:7:14,Inactive,21.20,50.20
5088000,1599494835,2020/9/7 16:7:15,Inactive,21.20,50.20
5088999,1599494836,2020/9/7 16:7:16,Inactive,21.20,50.20
5090000,1599494837,2020/9/7 16:7:17,Inactive,21.20,50.20
5090999,1599494838,2020/9/7 16:7:18,Inactive,21.20,50.20
5092000,1599494839,2020/9/7 16:7:19,Inactive,21.20,50.20
5092999,1599494840,2020/9/7 16:7:20,Inactive,21.20,50.10
5093999,1599494841,2020/9/7 16:7:21,Inactive,21.20,50.10
5094999,1599494842,2020/9/7 16:7:22,Inactive,21.20,50.10
5095999,1599494843,2020/9/7 16:7:23,Inactive,21.20,50.10
5096999,1599494844,2020/9/7 16:7:24,Inactive,21.20,50.00
5097999,1599494845,2020/9/7 16:7:25,Inactive,21.20,50.00
5098999,1599494846,2020/9/7 16:7:26,Inactive,21.30,50.00
5099999,1599494847,2020/9/7 16:7:27,Inactive,21.30,50.00
5100999,1599494848,2020/9/7 16:7:28,Inactive,21.20,49.90
5101999,1599494849,2020/9/7 16:7:29,Inactive,21.20,49.90
5102999,1599494850,2020/9/7 16:7:30,Inactive,21.30,50.00
5104000,1599494851,2020/9/7 16:7:31,Inactive,21.30,50.00
5104999,1599494852,2020/9/7 16:7:32,Inactive,21.20,50.00
5105999,1599494853,2020/9/7 16:7:33,Inactive,21.20,50.00
5106999,1599494854,2020/9/7 16:7:34,Inactive,21.20,50.00
5107999,1599494855,2020/9/7 16:7:35,Inactive,21.20,50.00
5108999,1599494856,2020/9/7 16:7:36,Inactive,21.30,50.10
5109999,1599494857,2020/9/7 16:7:37,Inactive,21.30,50.10
5110999,1599494858,2020/9/7 16:7:38,Inactive,21.20,50.00
5111999,1599494859,2020/9/7 16:7:39,Inactive,21.20,50.00
5112999,1599494860,2020/9/7 16:7:40,Inactive,21.20,50.00
5113999,1599494861,2020/9/7 16:7:41,Inactive,21.20,50.00
5114999,1599494862,2020/9/7 16:7:42,Inactive,21.30,50.00
5115999,1599494863,2020/9/7 16:7:43,Inactive,21.30,50.00
5116999,1599494864,2020/9/7 16:7:44,Inactive,21.20,49.90
5117999,1599494865,2020/9/7 16:7:45,Inactive,21.20,49.90
5118999,1599494866,2020/9/7 16:7:46,Inactive,21.20,49.90
5120000,1599494867,2020/9/7 16:7:47,Inactive,21.20,49.90
5120999,1599494868,2020/9/7 16:7:48,Inactive,21.20,49.90
5121999,1599494869,2020/9/7 16:7:49,Inactive,21.20,49.90
5122999,1599494870,2020/9/7 16:7:50,Inactive,21.20,49.90
5123999,1599494871,2020/9/7 16:7:51,Inactive,21.20,49.90
5124999,1599494872,2020/9/7 16:7:52,Inactive,21.20,49.90
5125999,1599494873,2020/9/7 16:7:53,Inactive,21.20,49.90
5126999,1599494874,2020/9/7 16:7:54,Inactive,21.30,49.90
5128000,1599494875,2020/9/7 16:7:55,Inactive,21.30,49.90
5128999,1599494876,2020/9/7 16:7:56,Inactive,21.20,49.90
5129999,1599494877,2020/9/7 16:7:57,Inactive,21.20,49.90
5130999,1599494878,2020/9/7 16:7:58,Inactive,21.20,49.90
5131999,1599494879,2020/9/7 16:7:59,Inactive,21.20,49.90
5132999,1599494880,2020/9/7 16:8:0,Inactive,21.30,49.90
5134000,1599494881,2020/9/7 16:8:1,Inactive,21.30,49.90
5134999,1599494882,2020/9/7 16:8:2,Inactive,21.30,49.90
5136000,1599494883,2020/9/7 16:8:3,Inactive,21.30,49.90
5136999,1599494884,2020/9/7 16:8:4,Inactive,21.20,49.80
5137999,1599494885,2020/9/7 16:8:5,Inactive,21.20,49.80
5138999,1599494886,2020/9/7 16:8:6,Inactive,21.30,49.90
5140000,1599494887,2020/9/7 16:8:7,Inactive,21.30,49.90
5140999,1599494888,2020/9/7 16:8:8,Inactive,21.30,49.90
5142000,1599494889,2020/9/7 16:8:9,Inactive,21.30,49.90
5142999,1599494890,2020/9/7 16:8:10,Inactive,21.20,49.80
5143999,1599494891,2020/9/7 16:8:11,Inactive,21.20,49.80
5144999,1599494892,2020/9/7 16:8:12,Inactive,21.30,49.80
5145999,1599494893,2020/9/7 16:8:13,Inactive,21.30,49.80
5146999,1599494894,2020/9/7 16:8:14,Inactive,21.20,49.80
5147999,1599494895,2020/9/7 16:8:15,Inactive,21.20,49.80
5148999,1599494896,2020/9/7 16:8:16,Inactive,21.30,49.90
5150000,1599494897,2020/9/7 16:8:17,Inactive,21.30,49.90
5150999,1599494898,2020/9/7 16:8:18,Inactive,21.30,50.10
5152000,1599494899,2020/9/7 16:8:19,Inactive,21.30,50.10
5152999,1599494900,2020/9/7 16:8:20,Inactive,21.30,50.20
5154000,1599494901,2020/9/7 16:8:21,Inactive,21.30,50.20
5154999,1599494902,2020/9/7 16:8:22,Inactive,21.30,50.30
5155999,1599494903,2020/9/7 16:8:23,Inactive,21.30,50.30
5156999,1599494904,2020/9/7 16:8:24,Inactive,21.30,50.30
5157999,1599494905,2020/9/7 16:8:25,Inactive,21.30,50.30
5158999,1599494906,2020/9/7 16:8:26,Inactive,21.20,50.40
5159999,1599494907,2020/9/7 16:8:27,Inactive,21.20,50.40
5160999,1599494908,2020/9/7 16:8:28,Inactive,21.30,50.40
5162000,1599494909,2020/9/7 16:8:29,Inactive,21.30,50.40
5162999,1599494910,2020/9/7 16:8:30,Inactive,21.30,50.30
5163999,1599494911,2020/9/7 16:8:31,Inactive,21.30,50.30
5164999,1599494912,2020/9/7 16:8:32,Inactive,21.30,50.20
5166000,1599494913,2020/9/7 16:8:33,Inactive,21.30,50.20
5166999,1599494914,2020/9/7 16:8:34,Inactive,21.30,50.20
5168000,1599494915,2020/9/7 16:8:35,Inactive,21.30,50.20
5168999,1599494916,2020/9/7 16:8:36,Inactive,21.30,50.10
5169999,1599494917,2020/9/7 16:8:37,Inactive,21.30,50.10
5170999,1599494918,2020/9/7 16:8:38,Inactive,21.30,50.10
5171999,1599494919,2020/9/7 16:8:39,Inactive,21.30,50.10
5172999,1599494920,2020/9/7 16:8:40,Inactive,21.30,50.10
